id,date,name,gender,age,person_characteristics,industry_driver,perpetrator_type,continent,country,country_numeric,local_region,number_of_victims
recubZgWfXjCH47ZN,2012-06-19,Venecia Natinga Nestor ,Female,49,Other,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,,1
recvXWRI7omtSDdEr,2015-11-13,Luis Francisco Hernandez Gonzalez,Male,48,Afrodescendant,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cordoba,1
recwWPKWs7J0qlAeo,2018-01-09,Valdemir Resplandes,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pará,1
recyGB955xB00iJPb,2014-12-18,Lúcio Gonçalves dos Santos,Male,33,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,,1
reczusFxykXygpB8r,2015-10-31,Claudio Bezerra da Costa,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recEHi23RbF2KWaKS,2017-11-01,Htay Aung,Male,,Other,Sector could not be confirmed*,Unspecified,Asia,Myanmar,104,Shan,1
recFG3oIrptB4ca0d,2016-09-03,Eligio Barbado,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,Nueva Ecija,1
recFKL1xF69WcNaZw,2013-07-09,Wilson Ambrósio da Silva,Male,43,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recHmdBafLYyyhGAt,2013-05-04,Iván Darío Restrepo,Male,,Other,Sector could not be confirmed*,Organised crime / mafias,Americas,Colombia,170,,1
recJq3pX7oumrkGpU,2015-05-20,Moisés Durón Sánchez,Male,,Indigenous peoples,Sector could not be confirmed*,Landowners,Americas,Honduras,340,Santa Bárbara,1
recKHbDM5ZU9mtemd,2015-11-22,Terezinha Nunes Meciano,Female,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recKRZaqVODLA7AXs,2015-08-11,Jesusmar Batista Farias,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recMxrrNsEuRKjjJi,2017-02-04,Edilberto Cantillo Meza,Male,50,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cesar,1
recMaSiGFGmXub3G3,2014-05-04,Valdair Roque,Male,38,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recOYlNLfv23ZwWPn,2012-06-30,Edvaldo Rodrigues Ferreira,Male,54,,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recPkBD00IpFHmVg0,2015-05-01,Paulo Justino Pereira,Male,51,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recPBT40aRRcsZl4p,2016-08-18,Luciano Ferreira de Andrade,Male,41,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recQAQ2HHqvADEAMu,2016-08-04,Ronair José de Lima,Male,41,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Pará,1
recQqo7faL2MyXFYz,2014-09-17,Jair Cleber dos Santos,Male,50,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,,1
recSzj2ElKForotEm,2015-06-14,José Osvaldo Rodrigues de Sousa,Male,49,Other,Sector could not be confirmed*,Private security guards,Americas,Brazil,076,Pará,1
recSgKniMLA0RoMv2,2015-10-10,Hercules Santos de Souza,Male,17,Children,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pará,1
recSUscAQqq1yXGEi,2012-03-27,Manuel Ruiz,Male,,Other,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,,1
rec6ec3CWmEHkMr4o,2014-07-21,José Enedina,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
rec9r07Srnx8aRAIp,2012-03-23,Antônio Tiningo,Male,,Other,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,,1
rec9r4pF8FS391DUr,2013-10-19,Elisa Lascoña Tulid,Female,37,Other,Sector could not be confirmed*,Landowners,Asia,Philippines,608,,1
rec9JzOPCll7XPk9K,2015-05-12,Fábio Carlos da Silva Teixeira,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recbbazqCq1237Tbm,2017-06-05,Valdenir Juventino Izidoro,Male,50,Afrodescendant,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recbJVW8hAwCizRI9,2017-02-11,Orlando Eslana,Male,,Small-scale farmer,Sector could not be confirmed*,Landowners,Asia,Philippines,608,Western Visayas,1
reccwFbn66eciOMh1,2016-09-03,Baby Mercado,Female,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,Nueva Ecija,1
reccYyA449O3BBIJS,2015-05-19,Octavio Avilés Guerra,Male,57,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Cordoba,1
recdTgJhq6lT800LS,2013-01-25,Cícero Guedes dos Santos,Male,47,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recelLXpns1dxEWNZ,2015-10-27,José Nunes da Cruz,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pará,1
recg4hjpD82vbtblm,2014-07-09,Rodrigo Pereira de Freitas,Male,27,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recivEpiZkpPUk96r,2013-03-16,Gilzan Teixeira Lima,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
reciHUm9Dn6BZuhSy,2012-06-16,Moises Fuentes,Male,63,Small-scale farmer,Sector could not be confirmed*,Hitmen,Asia,Philippines,608,,1
reciKOWvDXqzzkif0,2015-05-03,Nelson de Jesús Ríos,Male,60,Lawyer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Meta,1
recj9E93W6OMPsznI,2013-02-26,Tomas Quej,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,,1
reckiVnXyVbKitEBw,2016-09-03,Violeta Mercado,Female,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,Nueva Ecija,1
reckCKZPrwtYGvNug,2017-07-16,Lindomar Fernandes Martins,Male,35,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Bahia,1
reclDHAtaOo89ehUK,2013-04-12,Narciso Enrique Teherán Mejía,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,,1
recnfL9YDa3SeQ7Ey,2013-04-02,Fábio dos Santos Silva,Male,37,Other,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,,1
recoqTVdzEkjD9Tyg,2013-04-09,Elver Cordero Oviedo,Male,58,Afrodescendant,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,,1
recrr3nvF9HLPC6OO,2015-05-15,João Miranda,Male,,Other,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Pará,1
recpbW3TJ3fYuzdAU,2018-08-23,Fredy Julián Conda Dagua,Male,24,Indigenous peoples,Sector could not be confirmed*,Police,Americas,Colombia,170,Cauca,1
rec5HMT3Riw5H6NKg,2018-03-06,Joacir Fran Alves da Mota,Male,38,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
rece8CDq1R7brnFmG,2018-04-03,Edemar Rodrigues da Silva,Male,36,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recAAJbSVlVtkxeXx,2018-10-11,Aluísio Sampaio dos Santos,Male,,Other,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Pará,1
recbmxpvy8vg72Gzb,2018-03-29,Crisanto Garcia Ohajaca,Male,58,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Guatemala,320,Chiquimula,1
rec7PBdchbgYiJLDE,2018-04-20,James Luís Jiménez Estrada,Male,,Other,Sector could not be confirmed*,Organised crime / mafias,Americas,Colombia,170,Urabá,1
recsE9Y65AP5Dnwvj,2019-03-18,Sergio Rojas Ortiz,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Costa Rica,188,Puntarenas,1
recbIweKjIM8kamx8,2019-03-17,Willy René de Paz Bojórquez,Male,42,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Guatemala,320,Petén,1
recns5BVLd0xmFgq7,2019-01-06,Maritza Isabel Quiroz Leiva,Female,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Magdalena,1
recpxtWEISq4GXlKP,2019-03-27,Ebel Yonda Ramos,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Caquetá,1
rec5deBSVEsAWOMa1,2019-07-05,Melesio Ramírez,Male,70,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Izabal,1
reckBjNTnIp7eic58,2019-07-05,Isidro Pérez Pérez,Male,89,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Izabal,1
reco6Wi9JDiGHNh16,2019-08-03,José Eduardo Tumbó,Male,34,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Cauca,1
recAj6tlSei2BPAkP,2019-01-05,Elizeu Queres de Jesus,Male,38,Small-scale farmer,Sector could not be confirmed*,Private security guards,Americas,Brazil,076,Mato Grosso,1
recRMiDzrFmzOWdRc,2019-10-19,Alexandre Coelho Furtado Neto,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
rec7dKPItsEDzOLrN,2019-06-05,Aluciano Ferreira dos Santos,Male,41,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pernambuco,1
rec2bGUXDorQXSXFL,2019-01-11,Gustavo José Simoura,Male,30,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
recW1gi0ACiUuzbwA,2019-09-26,José Araújo dos Santos,Male,,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Pará,1
recwzlo97dCcTBqNV,2019-12-25,Reinaldo Carrillo Vera,Male,38,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Huila,1
recrsz6qJFWw3rGNI,2020-03-17,Marlon Maldos,Male,25,Other,Sector could not be confirmed*,Hitmen,Asia,Philippines,608,Bohol,1
rec1dMRNFU74qFFWs,2020-01-19,Emerito Pinza,Male,,Small-scale farmer,Sector could not be confirmed*,Police,Asia,Philippines,608,Laguna,1
recVa3YsUN4gJLfrW,2020-01-19,Romy Candor,Male,,Small-scale farmer,Sector could not be confirmed*,Police,Asia,Philippines,608,Laguna,1
recKg1fxJyhQYNjOR,2020-04-18,John Farochilin,Male,,Small-scale farmer,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Iloilo,1
recpjBjEC1MsHNWqh,2020-02-22,Raimundo Paulino da Silva Filho,Male,51,,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recB4wWViu9pKs5hY,2020-08-10,Randy Echanis,Male,72,,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Quezon City,1
recJt1HdaIY3E9wrK,2021-01-26,Fernando dos Santos Araújo,Male,39,Other,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pará,1
recn1qPdvlEK9GqVb,2020-08-10,Louie Tagapia,Male,,Other,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Quezon City,1
reck7OkEMXvXE3XDe,2020-06-20,Harold Tablazon ,Male,38,Small-scale farmer,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Iloilo,1
recSWqAsZI8Hj7fMp,2020-06-20,Glenn Bunda,Male,24,Other,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Iloilo,1
rec71wPZgTNdV5Sv1,2020-02-18,Fernando Ferreira da Rocha,Male,55,Lawyer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Amazonas,1
recSyydmHzQ75RDAH,2020-10-26,Claudomir Bezerra de Freitas,Male,52,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Acre,1
rec14YSaBhg96Fhiq,2020-08-15,Raimundo Nonato Batista Costa,Male,56,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Maranhão,1
recUChoX3XJYBkNKM,2021-11-16,Sidinei Floriano Da Silva,Male,33,Other,Sector could not be confirmed*,Private security guards,Americas,Brazil,076,Mato Grosso,1
recAfEzHvJXZslGws,2021-10-03,Nakshatra Singh,Male,60,Small-scale farmer,Sector could not be confirmed*,Government officials/entities,Asia,India,356,Uttar Pradesh ,1
recEf2jIRsy02c2iF,2021-10-03,Daljeet Singh,Male,35,Small-scale farmer,Sector could not be confirmed*,Government officials/entities,Asia,India,356,Uttar Pradesh ,1
reczOpPmI28e8TuHM,2021-10-03,Lavepreet Singh,Male,20,Small-scale farmer,Sector could not be confirmed*,Government officials/entities,Asia,India,356,Uttar Pradesh ,1
reccpohmnEZqdOxXu,2021-10-03,Gurvinder Singh,Male,19,Small-scale farmer,Sector could not be confirmed*,Government officials/entities,Asia,India,356,Uttar Pradesh ,1
recsSEb1vH1Xc8eUa,2021-08-06,Getúlio Coutinho dos Santos,Male,54,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Tocantins,1
recDNtt2okdNC8yX8,2021-10-29,Rafael Gasparini Tedesco,Male,,Small-scale farmer,Sector could not be confirmed*,Armed forces,Americas,Brazil,076, Rondônia,1
recTDHNonfMdvoJmd,2021-08-07,Wagner Romão da Silva,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Bahia,1
rec2wZSSSIrGR6A3T,2021-04-27,Roberto Pereira da Silva Pandolfe,Male,34,Other,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Rondônia,1
reca3Ti4QsWcbSUpv,2021-04-15,Jerlei,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Rondônia,1
recEmBq8G7r4IJVD5,2017-08-23,Mansaka Roger Timboco,Male,32,Small-scale farmer,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Davao,1
recZrjpfagY0Oe3Mf,2012-01-17,Vidal Nahaman Cabrera Tuch,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Guatemala,320,,1
recHLTAa57E9euLrb,2012-07-11,Enrique Linares,Male,,Other,Sector could not be confirmed*,Hitmen,Americas,Guatemala,320,,1
recTCCCUyrsW0MaN1,2016-12-13,Soe Moe Tun,Male,,Journalist,Logging,Unspecified,Asia,Myanmar,104,Sagaing,1
recTHpokyildPEKxC,2016-04-21,Joel Martins Gavião Krenyê,Male,,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
recUWqZIv4akoi5d3,2016-04-10,Dadli Lazar,Male,45,State official,Logging,Unspecified,Asia,India,356,Andhra Pradesh,1
recVuxJkPE4VBS2XQ,2017-04-19,Valmir Rangeu do Nascimento,Male,55,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
recVTHhDYwuxZ2RZr,2016-04-07,Fernando Gamela,Male,22,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
recWweGPmHLIfpt4q,2016-04-13,Benedicto de Jesús Gutiérrez Rosa,Male,,State official,Logging,Unspecified,Americas,Guatemala,320,Alta Verapaz,1
recWDIi7co0fVYLxl,2017-06-26,Manoel Quintino da Silva Kaxarari,Male,40,Indigenous peoples,Logging,Hitmen,Americas,Brazil,076,Rondônia,1
recWJ2UF3aTPYEnl2,2015-11-07,Sieng Narong,Male,,State official,Logging,Unspecified,Asia,Cambodia,116,Preah Vihear,1
recYkvrZNnuVk74LH,2016-04-07,Leomar Bhorbak,Male,25,,Logging,Police,Americas,Brazil,076,Paraná,1
rec0wMBybJBesPP9h,2016-04-22,Assis Guajajara,Male,,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
rec0OQSrN0xSnCM9f,2012-11-28,Rey Mojica,Male,10,Children,Logging,Organised crime / mafias,Americas,Mexico,484,,1
rec2c3XmiEXDxAuIR,2018-01-16,Guadalupe Campanur Tapia,Female,32,Indigenous peoples,Logging,Unspecified,Americas,Mexico,484,Michoacán,1
rec2eKel7Ke3wVO98,2016-04-13,Héctor Joel Saquil Choc,Male,29,State official,Logging,Unspecified,Americas,Guatemala,320,Alta Verapaz,1
rec2mpPSYMiN17mT3,2016-09-23,José Queiros Guajajara,Male,45,Indigenous peoples,Logging,Landowners,Americas,Brazil,076,Maranhão,1
rectak1Fq71NNYO0h,2017-03-03,José Caneta Gavião,Male,,Indigenous peoples,Logging,Organised crime / mafias,Americas,Brazil,076,Maranhão,1
rectgTvWxZRu3iShV,2016-07-28,Candide Zaraky Tenetehar/Guajajara,Male,22,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
rectFTRNwEVF8EkEY,2015-04-16,Élfido David Guardado Ponce,Male,24,Park ranger,Logging,Hitmen,Americas,Guatemala,320,Izabal,1
rectMYyKPiaklPOdE,2018-04-06,Moustapha Gueye,Male,,State official,Logging,Organised crime / mafias,Africa,Senegal,686,Casamance,1
recuFtnzEnhPVva0G,2013-03-10,Nurlan Oteuliev,Male,,Other,Logging,Unspecified,Asia,Kazakhstan,398,,1
recwxYOWSyLitxppA,2016-07-10,Jagdish Binjwar,Male,45,State official,Logging,Unspecified,Asia,India,356,Madhya Pradesh,1
recxzkXYFW6smOcUw,2017-09-14,Ruben Arzaga,Male,49,State official,Logging,Organised crime / mafias,Asia,Philippines,608,Palawan,1
recz96TLIXTZCbO43,2012-08-26,João Oliveira da Silva Kaxarari,Male,,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,,1
recAQk6XHcOhdw6ha,2012-11-28,Juventina Villa Mojica,Female,,Other,Logging,Organised crime / mafias,Americas,Mexico,484,,1
recB6h11HY95cWB2Y,2017-04-19,Edson Alves Antunes,Male,32,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
recBfJOsEBWfMJh0S,2016-04-19,Isaías Guajajara,Male,32,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
recBU8cfywvx9AM3r,2017-12-14,Marinalva Silva de Souza,Female,37,Small-scale farmer,Logging,Landowners,Americas,Brazil,076,Amazonas,1
recCvevZiEP5HtOIP,2012-04-26,Chut Wutty,Male,48,Other,Logging,Police,Asia,Cambodia,116,,1
recD2bE0zugynJXLB,2018-01-30,Teurn Soknai,Male,,State official,Logging,Armed forces,Asia,Cambodia,116,Strung Treng,1
recEjw9IEhYGyXi8v,2015-05-25,Alberto Miranda,Male,46,State official,Logging,Hitmen,Asia,Philippines,608,Cabanatuan City,1
recFliogjeFCFbBpY,2017-04-19,Aldo Aparecido Carlini,Male,50,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
recGi1jifoEDl3Aw2,2016-05-31,Alexsandro dos Santos Gomes,Male,40,Small-scale farmer,Logging,Landowners,Americas,Brazil,076,Bahia,1
recLUBb63z0SBMVGY,2012-09-11,Hang Serei ODOM,Male,42,Journalist,Logging,Unspecified,Asia,Cambodia,116,,1
recNh2MvWvbA4JfIi,2012-01-16,"Edvaldo da Silva, ""Divaldinho""",Male,35,Small-scale farmer,Logging,Hitmen,Americas,Brazil,076,,1
recODZ9TdVlB47lwz,2017-12-14,Jairo Feitosa Pereira,Male,52,Small-scale farmer,Logging,Landowners,Americas,Brazil,076,Amazonas,1
recPeBJriDXXPUmNo,2015-11-07,Sab Yoh,Male,,State official,Logging,Unspecified,Asia,Cambodia,116,Preah Vihear,1
recPYziEDfwUTKR7C,2013-08-05,Gonzalo Alonso Hernandez,Male,49,Other,Logging,Unspecified,Americas,Brazil,076,,1
recQjQDK7gTxZSaxK,2017-05-02,Nelson Fabra Díaz,Male,,Other,Logging,Hitmen,Americas,Colombia,170,Antioquia,1
recRBoGP3902SJ56w,2012-07-08,Urbano Macías Rafael,Male,,Indigenous peoples,Logging,Unspecified,Americas,Mexico,484,,1
recRG7rbYWoolWvFn,2016-06-16,Valdomiro Lopes de Lorena,Male,,Small-scale farmer,Logging,Landowners,Americas,Brazil,076,Mato Grosso,1
recSMj6RcooEQlFEJ,2016-04-11,Genésio Guajajara,Male,30,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
rec3dpkVVhZB8WyIL,2016-04-07,Vilmar Bordim,Male,44,,Logging,Police,Americas,Brazil,076,Paraná,1
rec5d9gDmf330jEn6,2014-08-23,Martinus Yohame,Male,27,Indigenous peoples,Logging,Armed forces,Asia,Indonesia,360,,1
rec6t4TA1y6NPi1KZ,2015-12-24,Antônio Isídio Pereira da Silva,Male,,Small-scale farmer,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
rec6aH1HMLpVsty9k,2016-02-01,Iraúna Ka'apor,Female,14,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,Maranhão,1
rec6eL9vsv15D9wmP,2017-04-19,Samuel Antônio da Cunha,Male,23,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
rec6Ofi79YcJlAmoN,2016-11-26,José Colírio Oliveira Guajajara,Male,,Indigenous peoples,Logging,Landowners,Americas,Brazil,076,Maranhão,1
rec6Vwbk6f1lA0Rgt,2017-12-14,Flávio Lima de Souza,Male,42,Small-scale farmer,Logging,Landowners,Americas,Brazil,076,Amazonas,1
rec7T4RX1P18sxPOW,2017-04-19,Francisco Chaves da Silva,Male,56,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
rec9tfLx9zS4GaLWj,2017-02-01,Juan Ontiveros Ramos,Male,,Indigenous peoples,Logging,Unspecified,Americas,Mexico,484,Chihuahua,1
recbd4DC4w4gRWpeu,2015-11-17,Wislen Gonçalves Barbosa,Male,,Other,Logging,Unspecified,Americas,Brazil,076,Pará,1
recbE2LHYdLaxBr5k,2012-07-08,Guadalupe Gerónimo Velázquez,Male,,Indigenous peoples,Logging,Unspecified,Americas,Mexico,484,,1
receyij12WTi8X2En,2018-01-30,Thul Khna,Male,,Other,Logging,Armed forces,Asia,Cambodia,116,Strung Treng,1
recejf0hguTbT78bO,2017-04-19,Izaul Brito dos Santos,Male,50,Small-scale farmer,Logging,Organised crime / mafias,Americas,Brazil,076,Mato Grosso,1
recfsG5w4pGzjZ8mZ,2017-03-03,Sônia Vicente Cacau Gavião,Female,,Indigenous peoples,Logging,Organised crime / mafias,Americas,Brazil,076,Maranhão,1
recfCp6xh2RVqEfqs,2016-04-10,Sheik Baji Sahid,Male,40,State official,Logging,Unspecified,Asia,India,356,Andhra Pradesh,1
recgDakQOLEuvv3Ck,2013-04-24,Elías Charlie Taylor,Male,40,Indigenous peoples,Logging,Unspecified,Americas,Nicaragua,558,,1
rechQcgbPoHSc7SAU,2017-01-15,Isidro Baldenegro López,Male,51,Indigenous peoples,Logging,Organised crime / mafias,Americas,Mexico,484,Chihuahua,1
reciLwMY7XqIUx9Xc,2013-12-02,Ivan Tenharim,Male,,Indigenous peoples,Logging,Unspecified,Americas,Brazil,076,,1
recjsItFK9Z0lbR0A,2018-01-30,Sek Wathana,Male,,State official,Logging,Armed forces,Asia,Cambodia,116,Strung Treng,1
recjbKfXW23Q6MsxE,2016-04-13,Juan Mateo Pop Cholom,Male,37,State official,Logging,Unspecified,Americas,Guatemala,320,Alta Verapaz,1
